LECROYWS44MXs-B,57124,Waveform
Segments,1,SegmentSize,10001
Segment,TrigTime,TimeSinceSegment1
#1,14-Dec-2021 16:17:22,0                 
Time,Ampl
0.00014392,-0.0967376
0.00014394,-0.0688325
0.00014396,-0.0830951
0.00014398,-0.0917767
0.000144,-0.0787543
0.00014402,-0.0787543
0.00014404,-0.088056
0.00014406,-0.0830951
0.00014408,-0.093637
0.0001441,-0.0812347
0.00014412,-0.0756537
0.00014414,-0.0694526
0.00014416,-0.0843353
0.00014418,-0.082475
0.0001442,-0.0812347
0.00014422,-0.0781342
0.00014424,-0.0886761
0.00014426,-0.082475
0.00014428,-0.0775141
0.0001443,-0.076894
0.00014432,-0.0781342
0.00014434,-0.0830951
0.00014436,-0.0868158
0.00014438,-0.0781342
0.0001444,-0.0725532
0.00014442,-0.0750336
0.00014444,-0.0737934
0.00014446,-0.0861956
0.00014448,-0.0917767
0.0001445,-0.0837152
0.00014452,-0.0737934
0.00014454,-0.0688325
0.00014456,-0.0812347
0.00014458,-0.0781342
0.0001446,-0.0818549
0.00014462,-0.0849554
0.00014464,-0.076894
0.00014466,-0.0806146
0.00014468,-0.0775141
0.0001447,-0.0855755
0.00014472,-0.0812347
0.00014474,-0.0744135
0.00014476,-0.0725532
0.00014478,-0.0694526
0.0001448,-0.0806146
0.00014482,-0.0775141
0.00014484,-0.0874359
0.00014486,-0.0781342
0.00014488,-0.0806146
0.0001449,-0.0694526
0.00014492,-0.0899163
0.00014494,-0.082475
0.00014496,-0.0899163
0.00014498,-0.0855755
0.000145,-0.0806146
0.00014502,-0.0830951
0.00014504,-0.0843353
0.00014506,-0.0806146
0.00014508,-0.0886761
0.0001451,-0.0830951
0.00014512,-0.0892962
0.00014514,-0.0799945
0.00014516,-0.0737934
0.00014518,-0.0706928
0.0001452,-0.0830951
0.00014522,-0.0886761
0.00014524,-0.0830951
0.00014526,-0.0750336
0.00014528,-0.0855755
0.0001453,-0.0868158
0.00014532,-0.0874359
0.00014534,-0.0737934
0.00014536,-0.0886761
0.00014538,-0.0911565
0.0001454,-0.0855755
0.00014542,-0.0737934
0.00014544,-0.0669722
0.00014546,-0.076894
0.00014548,-0.0874359
