LECROYWS44MXs-B,57124,Waveform
Segments,1,SegmentSize,10001
Segment,TrigTime,TimeSinceSegment1
#1,14-Dec-2021 16:15:55,0                 
Time,Ampl
-2e-005,19.2235
-1.998e-005,18.7274
-1.996e-005,18.6654
-1.994e-005,17.7352
-1.992e-005,18.5414
-1.99e-005,19.9676
-1.988e-005,18.4173
-1.986e-005,18.9754
-1.984e-005,17.4872
-1.982e-005,19.4715
-1.98e-005,18.7274
-1.978e-005,18.2313
-1.976e-005,18.4794
-1.974e-005,20.2157
-1.972e-005,18.2313
-1.97e-005,18.7274
-1.968e-005,17.6112
-1.966e-005,19.3475
-1.964e-005,19.2855
-1.962e-005,19.4715
-1.96e-005,18.6034
-1.958e-005,17.9833
-1.956e-005,19.7816
-1.954e-005,18.3553
-1.952e-005,18.8514
-1.95e-005,18.0453
-1.948e-005,20.1537
-1.946e-005,18.7274
-1.944e-005,18.5414
-1.942e-005,17.8592
-1.94e-005,18.2313
-1.938e-005,19.7196
-1.936e-005,18.1693
-1.934e-005,19.5335
-1.932e-005,17.4872
-1.93e-005,18.9754
-1.928e-005,18.6654
-1.926e-005,18.9754
-1.924e-005,18.9754
-1.922e-005,19.4715
-1.92e-005,18.3553
-1.918e-005,19.3475
-1.916e-005,17.6112
-1.914e-005,19.4715
-1.912e-005,18.1073
-1.91e-005,18.6654
-1.908e-005,18.8514
-1.906e-005,17.7972
-1.904e-005,19.3475
-1.902e-005,19.3475
-1.9e-005,18.4794
-1.898e-005,18.4173
-1.896e-005,20.2157
-1.894e-005,19.4095
-1.892e-005,18.7894
-1.89e-005,18.3553
-1.888e-005,17.8592
-1.886e-005,19.5956
-1.884e-005,19.3475
-1.882e-005,18.6034
-1.88e-005,17.7352
-1.878e-005,18.5414
-1.876e-005,19.2855
-1.874e-005,17.8592
-1.872e-005,18.1073
-1.87e-005,19.2855
-1.868e-005,18.1693
-1.866e-005,19.5335
-1.864e-005,18.1693
-1.862e-005,19.5335
-1.86e-005,19.4715
-1.858e-005,19.3475
-1.856e-005,18.5414
-1.854e-005,18.4173
-1.852e-005,18.9134
-1.85e-005,19.3475
-1.848e-005,18.7894
-1.846e-005,18.2933
-1.844e-005,19.7196
-1.842e-005,18.4173
-1.84e-005,19.1615
-1.838e-005,18.2313
-1.836e-005,18.5414
-1.834e-005,18.6654
-1.832e-005,18.3553
-1.83e-005,18.9134
-1.828e-005,18.4173
-1.826e-005,19.9056
-1.824e-005,18.8514
-1.822e-005,19.4715
-1.82e-005,17.8592
-1.818e-005,19.5956
-1.816e-005,18.1073
-1.814e-005,19.8436
