LECROYWS44MXs-B	57124	Waveform
Segments	1	SegmentSize	10001
Segment	TrigTime	TimeSinceSegment1
#1	25-Nov-2021 15:25:34	0                 
Time	Ampl
-5.96e-005	0.00260807
-5.958e-005	0.00186291
-5.956e-005	-0.00347743
-5.954e-005	-0.00111774
-5.952e-005	0.00372581
-5.95e-005	0.000869357
-5.948e-005	-0.00521614
-5.946e-005	-0.00298065
-5.944e-005	-0.00260807
-5.942e-005	0.00322904
-5.94e-005	0.00248388
-5.938e-005	-0.00360162
-5.936e-005	0.000372581
-5.934e-005	-0.00186291
-5.932e-005	0.000869357
-5.93e-005	-0.000124194
-5.928e-005	-0.00335323
-5.926e-005	0.000620969
-5.924e-005	0.0019871
-5.922e-005	-0.00347743
-5.92e-005	0.000496775
-5.918e-005	0.000993551
-5.916e-005	0.00881776
-5.914e-005	0.00173871
-5.912e-005	-0.00260807
-5.91e-005	0.00235968
-5.908e-005	0.00347743
-5.906e-005	0.000372581
-5.904e-005	0
-5.902e-005	-0.00173871
-5.9e-005	0.000248388
-5.898e-005	0.00620969
-5.896e-005	-0.00322904
-5.894e-005	0.000496775
-5.892e-005	0.00422259
-5.89e-005	0.00720324
-5.888e-005	0.000993551
-5.886e-005	-0.00422259
-5.884e-005	-0.00136613
-5.882e-005	-0.0019871
-5.88e-005	0.000248388
-5.878e-005	-0.000745163
-5.876e-005	-0.0021113
-5.874e-005	-0.000620969
-5.872e-005	-0.00360162
-5.87e-005	-0.0021113
-5.868e-005	-0.00322904
-5.866e-005	-0.000745163
-5.864e-005	0.00422259
-5.862e-005	0.000993551
-5.86e-005	-0.000745163
-5.858e-005	0.00111774
-5.856e-005	-0.000124194
-5.854e-005	0.00546453
-5.852e-005	-0.00186291
-5.85e-005	-0.00521614
-5.848e-005	-0.00832099
-5.846e-005	0.00695485
-5.844e-005	-0.00347743
-5.842e-005	-0.000248388
-5.84e-005	-0.00285646
-5.838e-005	0.00235968
-5.836e-005	0.00459517
-5.834e-005	0.00235968
-5.832e-005	-0.00161452
-5.83e-005	-0.00111774
-5.828e-005	-0.00223549
-5.826e-005	0.00124194
-5.824e-005	-0.00956292
-5.822e-005	-0.00186291
-5.82e-005	0.00385001
-5.818e-005	-0.00385001
-5.816e-005	0.0019871
-5.814e-005	-0.0040984
-5.812e-005	0.00223549
-5.81e-005	0.0019871
-5.808e-005	0.00422259
-5.806e-005	-0.00422259
-5.804e-005	0.00310485
-5.802e-005	0.00347743
-5.8e-005	-0.00447098
-5.798e-005	0.00149033
-5.796e-005	-0.00111774
-5.794e-005	-0.00248388
-5.792e-005	-0.00683066
-5.79e-005	0.00496775
-5.788e-005	-0.000993551
-5.786e-005	0.00285646
-5.784e-005	0.00695485
-5.782e-005	0.00223549
-5.78e-005	0.000620969
-5.778e-005	0.000620969
-5.776e-005	-0.00335323
-5.774e-005	-0.000993551
-5.772e-005	0.00707905
-5.77e-005	-0.00571292
-5.768e-005	0.0040984
-5.766e-005	0.000869357
-5.764e-005	-0.00745163
-5.762e-005	0.000869357
-5.76e-005	0.00310485
-5.758e-005	0.00124194
-5.756e-005	-0.00136613
-5.754e-005	-0.00658227
-5.752e-005	-0.00310485
-5.75e-005	0.00422259
-5.748e-005	-0.00149033
-5.746e-005	0.0021113
-5.744e-005	-0.00161452
-5.742e-005	0.0040984
-5.74e-005	-0.00471937
-5.738e-005	0.0039742
-5.736e-005	-0.00347743
-5.734e-005	0.000993551
-5.732e-005	-0.000372581
-5.73e-005	0.000248388
-5.728e-005	-0.00298065
-5.726e-005	-0.000869357
-5.724e-005	0.00260807
-5.722e-005	0.00149033
-5.72e-005	-0.00360162
-5.718e-005	0.00124194
-5.716e-005	-0.00273226
-5.714e-005	0.000248388
-5.712e-005	0.00645808
-5.71e-005	0.00124194
-5.708e-005	0.00683066
-5.706e-005	0.00186291
-5.704e-005	-0.00149033
-5.702e-005	-0.000124194
-5.7e-005	-0.00385001
-5.698e-005	0.00223549
-5.696e-005	-0.00124194
-5.694e-005	-0.00360162
-5.692e-005	-0.00248388
-5.69e-005	-0.00844518
-5.688e-005	0.0019871
-5.686e-005	0.0040984
-5.684e-005	0.0039742
-5.682e-005	-0.00248388
-5.68e-005	0.00186291
-5.678e-005	-0.00149033
-5.676e-005	-0.0021113
-5.674e-005	0.000124194
-5.672e-005	0.0019871
-5.67e-005	0.00484356
-5.668e-005	-0.00310485
-5.666e-005	-0.000372581
-5.664e-005	-0.00496775
-5.662e-005	-0.00633389
-5.66e-005	0.00248388
-5.658e-005	-0.00310485
-5.656e-005	0.0019871
-5.654e-005	0.00583711
-5.652e-005	0
-5.65e-005	-0.00447098
-5.648e-005	0.00360162
-5.646e-005	0.00509195
-5.644e-005	-0.00173871
-5.642e-005	-0.000869357
-5.64e-005	0
-5.638e-005	0.00434678
-5.636e-005	-0.00161452
-5.634e-005	0.00683066
-5.632e-005	0.00248388
-5.63e-005	-0.00149033
-5.628e-005	0.00310485
-5.626e-005	-0.00136613
-5.624e-005	0.00248388
-5.622e-005	0.00422259
-5.62e-005	0.00235968
-5.618e-005	-0.00919034
-5.616e-005	0.00223549
-5.614e-005	0.00124194
-5.612e-005	-0.0060855
-5.61e-005	0.000248388
-5.608e-005	0.0019871
-5.606e-005	0.00360162
-5.604e-005	-0.00273226
-5.602e-005	0.00819679
-5.6e-005	-0.00136613
-5.598e-005	-0.00186291
-5.596e-005	0.00558872
-5.594e-005	-0.00235968
-5.592e-005	0.00745163
-5.59e-005	0.00136613
-5.588e-005	-0.00385001
-5.586e-005	0.000620969
-5.584e-005	0.00173871
-5.582e-005	0.000745163
-5.58e-005	0.00173871
-5.578e-005	0.00223549
-5.576e-005	-0.00360162
-5.574e-005	0.00273226
-5.572e-005	0.0021113
-5.57e-005	0.0019871
-5.568e-005	0.00558872
-5.566e-005	-0.0080726
-5.564e-005	0.000869357
-5.562e-005	-0.00223549
-5.56e-005	-0.00484356
-5.558e-005	-0.00335323
-5.556e-005	-0.000620969
-5.554e-005	-0.0111774
-5.552e-005	-0.00447098
-5.55e-005	0.000248388
-5.548e-005	-0.00509195
-5.546e-005	-0.00111774
-5.544e-005	0.00372581
-5.542e-005	-0.00186291
-5.54e-005	0.000496775
-5.538e-005	0.00223549
-5.536e-005	0.00273226
-5.534e-005	-0.00136613
-5.532e-005	-0.0019871
-5.53e-005	-0.00422259
-5.528e-005	-0.000745163
-5.526e-005	-0.00111774
-5.524e-005	-0.0039742
-5.522e-005	-0.00310485
-5.52e-005	-0.00645808
-5.518e-005	0.00273226
-5.516e-005	0.000496775
-5.514e-005	0
-5.512e-005	-0.00583711
-5.51e-005	-0.00335323
-5.508e-005	0.000869357
-5.506e-005	-0.00521614
-5.504e-005	-0.00459517
-5.502e-005	0.00186291
-5.5e-005	0.00447098
-5.498e-005	-0.00161452
-5.496e-005	0.00484356
-5.494e-005	-0.00347743
-5.492e-005	-0.00620969
-5.49e-005	0.00285646
-5.488e-005	-0.00298065
-5.486e-005	0.000124194
-5.484e-005	0.00235968
-5.482e-005	-0.00322904
-5.48e-005	-0.0059613
-5.478e-005	0.00111774
-5.476e-005	-0.0039742
